location,file,box,male,female,duet,not_kiwi,other_label,close_call,ok_call,far_call,low_noise,medium_noise,high_noise,terrible_noise,trip_date
C05,20220501_004500.WAV,"[280, 308]",true,false,false,false,,false,false,true,false,false,true,false,2022-05-27
C05,20220508_010000.WAV,"[502, 533]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
C05,20220508_211500.WAV,"[260, 283]",true,false,false,false,,false,false,true,false,false,true,false,2022-05-27
C05,20220511_193000.WAV,"[737, 763]",false,false,true,false,,false,true,false,false,false,true,false,2022-05-27
C05,20220512_003000.WAV,"[375, 390]",true,false,false,false,,false,false,true,false,false,true,false,2022-05-27
C05,20220512_194500.WAV,"[767, 798]",false,true,false,false,,false,true,false,true,false,false,false,2022-05-27
C05,20220516_233000.WAV,"[152, 180]",true,false,false,false,,false,false,true,false,true,false,false,2022-05-27
C05,20220524_004500.WAV,"[577, 608]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
C05,20220524_061500.WAV,"[607, 638]",false,false,true,false,,false,true,false,true,false,false,false,2022-05-27
C05,20220526_194500.WAV,"[735, 745]",false,true,false,false,,false,false,true,true,false,false,false,2022-05-27
C05,20220518_010000.WAV,"[205, 218]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
C05,20220512_210000.WAV,"[27, 58]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
C05,20220518_010000.WAV,"[132, 155]",true,false,false,false,,false,false,true,true,false,false,false,2022-05-27
M01,20220427_183000.WAV,"[20, 50]",true,false,false,false,,false,false,true,true,false,false,false,2022-05-27
M01,20220427_184500.WAV,"[607, 633]",false,false,false,true,,,,,,,,,2022-05-27
M01,20220501_183000.WAV,"[207, 215]",false,false,false,true,,,,,,,,,2022-05-27
M01,20220503_191500.WAV,"[725, 750]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
M01,20220504_041500.WAV,"[827, 855]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
M01,20220504_183000.WAV,"[147, 155]",false,false,false,true,,,,,,,,,2022-05-27
M01,20220504_190000.WAV,"[602, 610]",true,false,false,false,,false,false,true,false,false,true,false,2022-05-27
M01,20220504_191500.WAV,"[0, 15]",false,true,false,false,,false,true,false,true,false,false,false,2022-05-27
M01,20220504_203000.WAV,"[407, 418]",false,false,false,true,,,,,,,,,2022-05-27
M01,20220507_200000.WAV,"[680, 693]",false,false,false,true,,,,,,,,,2022-05-27
M01,20220507_231500.WAV,"[757, 793]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M01,20220508_010000.WAV,"[520, 528]",true,false,false,false,,true,false,false,true,false,false,false,2022-05-27
M01,20220508_011500.WAV,"[367, 375]",true,false,false,false,,false,false,true,true,false,false,false,2022-05-27
M01,20220427_184500.WAV,"[235, 243]",false,false,false,true,,,,,,,,,2022-05-27
M01,20220428_184500.WAV,"[812, 823]",false,false,false,true,,,,,,,,,2022-05-27
M01,20220428_223000.WAV,"[130, 150]",false,false,false,true,,,,,,,,,2022-05-27
M01,20220429_191500.WAV,"[177, 220]",false,false,true,false,,true,false,false,false,false,true,false,2022-05-27
M01,20220430_023000.WAV,"[732, 740]",false,true,false,false,,false,false,true,false,false,true,false,2022-05-27
M01,20220507_220000.WAV,"[152, 178]",false,true,false,false,,false,true,false,false,false,true,false,2022-05-27
M01,20220508_010000.WAV,"[35, 50]",true,false,false,false,,false,false,true,true,false,false,false,2022-05-27
M01,20220428_184500.WAV,"[692, 708]",false,false,false,true,,,,,,,,,2022-05-27
M01,20220428_184500.WAV,"[405, 440]",false,false,false,true,,,,,,,,,2022-05-27
M01,20220428_184500.WAV,"[355, 385]",false,false,false,true,,,,,,,,,2022-05-27
M01,20220509_033000.WAV,"[690, 715]",false,true,false,false,,false,true,false,false,false,true,false,2022-05-27
M01,20220509_051500.WAV,"[357, 365]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M01,20220509_071500.WAV,"[610, 658]",false,false,false,true,,,,,,,,,2022-05-27
M01,20220510_033000.WAV,"[372, 400]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M01,20220510_070000.WAV,"[107, 138]",true,false,false,false,,false,false,true,false,false,true,false,2022-05-27
M01,20220514_183000.WAV,"[50, 73]",false,false,false,true,,,,,,,,,2022-05-27
M01,20220510_070000.WAV,"[765, 775]",false,true,false,false,,false,true,false,false,true,false,false,2022-05-27
M04,20220427_183000.WAV,"[322, 338]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220427_190000.WAV,"[150, 170]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220428_183000.WAV,"[827, 860]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220428_184500.WAV,"[252, 270]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220428_190000.WAV,"[577, 585]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220428_223000.WAV,"[807, 840]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M04,20220429_030000.WAV,"[0, 20]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M04,20220429_183000.WAV,"[455, 470]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220429_191500.WAV,"[270, 305]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220430_190000.WAV,"[745, 753]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220501_233000.WAV,"[125, 168]",false,false,true,false,,false,false,true,false,false,true,false,2022-05-27
M04,20220502_014500.WAV,"[487, 513]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M04,20220504_054500.WAV,"[387, 395]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220504_183000.WAV,"[612, 620]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220504_184500.WAV,"[95, 105]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220504_223000.WAV,"[0, 13]",true,false,false,false,,false,false,true,false,true,false,false,2022-05-27
M04,20220505_184500.WAV,"[735, 763]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220506_233000.WAV,"[615, 665]",false,false,true,false,,false,true,false,false,true,false,false,2022-05-27
M04,20220507_000000.WAV,"[780, 805]",false,false,true,false,,true,false,false,true,false,false,false,2022-05-27
M04,20220507_190000.WAV,"[725, 745]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M04,20220508_004500.WAV,"[265, 290]",true,false,false,false,,false,false,true,false,true,false,false,2022-05-27
M04,20220428_184500.WAV,"[110, 128]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220428_190000.WAV,"[332, 358]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220429_183000.WAV,"[252, 260]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220504_184500.WAV,"[357, 375]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220504_223000.WAV,"[517, 540]",false,true,false,false,,false,false,true,false,false,false,true,2022-05-27
M04,20220508_184500.WAV,"[205, 225]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220508_193000.WAV,"[847, 865]",false,true,false,false,,false,true,false,false,false,true,false,2022-05-27
M04,20220508_200000.WAV,"[840, 855]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M04,20220508_231500.WAV,"[552, 560]",false,true,false,false,,false,true,false,false,false,true,false,2022-05-27
M04,20220508_233000.WAV,"[390, 405]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M04,20220509_054500.WAV,"[257, 265]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220509_071500.WAV,"[302, 333]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M04,20220510_013000.WAV,"[567, 588]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M04,20220510_020000.WAV,"[572, 605]",false,true,false,false,,false,true,false,false,true,false,false,2022-05-27
M04,20220510_034500.WAV,"[245, 270]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
M04,20220510_183000.WAV,"[95, 110]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220510_184500.WAV,"[717, 725]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220510_194500.WAV,"[5, 30]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M04,20220510_200000.WAV,"[290, 318]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M04,20220511_033000.WAV,"[465, 498]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
M04,20220511_060000.WAV,"[830, 848]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220511_183000.WAV,"[70, 78]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220511_210000.WAV,"[502, 533]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
M04,20220511_213000.WAV,"[2, 50]",false,false,true,false,,true,false,false,true,false,false,false,2022-05-27
M04,20220511_231500.WAV,"[360, 393]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M04,20220512_021500.WAV,"[452, 480]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M04,20220512_031500.WAV,"[317, 350]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M04,20220512_044500.WAV,"[590, 600]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220512_183000.WAV,"[157, 165]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220512_190000.WAV,"[280, 290]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220512_231500.WAV,"[675, 703]",true,false,false,false,,true,false,false,true,false,false,false,2022-05-27
M04,20220513_001500.WAV,"[875, 895]",true,false,false,false,,false,false,true,false,false,true,false,2022-05-27
M04,20220513_184500.WAV,"[55, 73]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220513_213000.WAV,"[840, 890]",false,false,true,false,,false,true,false,false,true,false,false,2022-05-27
M04,20220513_224500.WAV,"[412, 428]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
M04,20220513_231500.WAV,"[447, 460]",false,true,false,false,,false,false,true,true,false,false,false,2022-05-27
M04,20220513_234500.WAV,"[557, 583]",false,true,false,false,,false,false,true,true,false,false,false,2022-05-27
M04,20220514_021500.WAV,"[390, 403]",false,true,false,false,,true,false,false,true,false,false,false,2022-05-27
M04,20220514_184500.WAV,"[85, 113]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220514_190000.WAV,"[260, 285]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M04,20220515_051500.WAV,"[385, 408]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M04,20220515_184500.WAV,"[97, 110]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220515_190000.WAV,"[10, 18]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220516_000000.WAV,"[742, 750]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
M04,20220516_004500.WAV,"[72, 80]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220516_010000.WAV,"[855, 863]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220516_011500.WAV,"[210, 253]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220516_013000.WAV,"[107, 158]",false,false,true,false,,false,true,false,false,true,false,false,2022-05-27
M04,20220516_040000.WAV,"[505, 530]",false,true,false,false,,false,true,false,true,false,false,false,2022-05-27
M04,20220516_041500.WAV,"[612, 645]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M04,20220516_044500.WAV,"[670, 690]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M04,20220516_053000.WAV,"[102, 153]",false,false,true,false,,false,true,false,false,false,true,false,2022-05-27
M04,20220516_064500.WAV,"[327, 360]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
M04,20220516_191500.WAV,"[532, 558]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220516_193000.WAV,"[45, 68]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
M04,20220517_064500.WAV,"[667, 693]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M04,20220517_070000.WAV,"[635, 658]",false,true,false,false,,false,true,false,true,false,false,false,2022-05-27
M04,20220517_183000.WAV,"[7, 20]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220517_184500.WAV,"[395, 415]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
M04,20220517_200000.WAV,"[730, 758]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
M04,20220518_044500.WAV,"[565, 573]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220518_060000.WAV,"[820, 828]",true,false,false,false,,false,true,false,false,false,false,true,2022-05-27
M04,20220518_183000.WAV,"[165, 173]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220519_063000.WAV,"[620, 633]",false,true,false,false,,false,false,true,true,false,false,false,2022-05-27
M04,20220519_184500.WAV,"[365, 393]",false,false,true,false,,false,true,false,false,false,true,false,2022-05-27
M04,20220520_033000.WAV,"[765, 780]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220520_034500.WAV,"[442, 453]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220520_190000.WAV,"[307, 340]",false,false,true,false,,false,true,false,false,false,true,false,2022-05-27
M04,20220520_214500.WAV,"[400, 453]",false,false,true,false,,false,true,false,false,false,true,false,2022-05-27
M04,20220521_060000.WAV,"[785, 818]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
M04,20220521_064500.WAV,"[362, 388]",true,false,false,false,,false,false,true,false,false,true,false,2022-05-27
M04,20220522_020000.WAV,"[542, 570]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
M04,20220522_191500.WAV,"[507, 535]",true,false,false,false,,true,false,false,true,false,false,false,2022-05-27
M04,20220523_183000.WAV,"[17, 25]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220523_221500.WAV,"[667, 703]",false,false,true,false,,false,false,true,false,false,true,false,2022-05-27
M04,20220524_000000.WAV,"[827, 855]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
M04,20220524_021500.WAV,"[747, 780]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M04,20220524_060000.WAV,"[430, 445]",false,true,false,false,,false,true,false,false,false,true,false,2022-05-27
M04,20220524_064500.WAV,"[462, 490]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M04,20220525_003000.WAV,"[537, 565]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M04,20220525_033000.WAV,"[785, 810]",true,false,false,false,,false,false,true,false,false,false,true,2022-05-27
M04,20220525_183000.WAV,"[847, 855]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220525_190000.WAV,"[347, 375]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M04,20220525_203000.WAV,"[187, 208]",true,false,false,false,,false,false,true,false,true,false,false,2022-05-27
M04,20220525_211500.WAV,"[710, 735]",false,true,false,false,,true,false,false,true,false,false,false,2022-05-27
M04,20220525_220000.WAV,"[865, 878]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
M04,20220526_033000.WAV,"[630, 663]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M04,20220526_034500.WAV,"[30, 53]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M04,20220526_043000.WAV,"[840, 870]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
M04,20220526_051500.WAV,"[887, 895]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220526_053000.WAV,"[0, 15]",false,true,false,false,,false,true,false,false,true,false,false,2022-05-27
M04,20220526_070000.WAV,"[405, 413]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220526_191500.WAV,"[532, 540]",false,true,false,false,,false,false,true,true,false,false,false,2022-05-27
M04,20220526_201500.WAV,"[770, 783]",false,false,false,true,,,,,,,,,2022-05-27
M04,20220527_064500.WAV,"[67, 80]",false,false,false,true,,,,,,,,,2022-05-27
N20,20220427_191500.WAV,"[37, 58]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
N20,20220427_200000.WAV,"[357, 373]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
N20,20220428_003000.WAV,"[82, 98]",true,false,false,false,,false,false,true,false,false,true,false,2022-05-27
N20,20220428_011500.WAV,"[82, 90]",false,true,false,false,,false,false,true,true,false,false,false,2022-05-27
N20,20220428_034500.WAV,"[285, 335]",false,false,true,false,,false,true,false,false,false,true,false,2022-05-27
N20,20220428_051500.WAV,"[860, 895]",false,false,true,false,,false,true,false,false,false,true,false,2022-05-27
N20,20220428_053000.WAV,"[0, 20]",true,false,false,false,,true,false,false,false,false,true,false,2022-05-27
N20,20220428_060000.WAV,"[40, 68]",true,false,false,false,,false,false,true,false,false,true,false,2022-05-27
N20,20220428_070000.WAV,"[437, 460]",false,false,false,true,,,,,,,,,2022-05-27
N20,20220428_071500.WAV,"[787, 823]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
N20,20220428_194500.WAV,"[772, 805]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
N20,20220428_213000.WAV,"[545, 578]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
N20,20220428_231500.WAV,"[545, 568]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
N20,20220429_004500.WAV,"[330, 345]",false,false,false,true,,,,,,,,,2022-05-27
N20,20220429_010000.WAV,"[155, 195]",false,false,true,false,,false,true,false,true,false,false,false,2022-05-27
N20,20220429_020000.WAV,"[700, 728]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
N20,20220429_024500.WAV,"[775, 808]",false,true,false,false,,true,false,false,false,true,false,false,2022-05-27
N20,20220429_034500.WAV,"[577, 585]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
N20,20220429_053000.WAV,"[125, 148]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
N20,20220429_060000.WAV,"[735, 793]",false,false,true,false,,false,true,false,false,false,true,false,2022-05-27
N20,20220429_064500.WAV,"[112, 148]",false,false,true,false,,false,false,true,false,false,true,false,2022-05-27
N20,20220429_070000.WAV,"[2, 23]",false,false,true,false,,false,true,false,false,false,true,false,2022-05-27
N20,20220429_071500.WAV,"[365, 395]",true,false,false,false,,false,false,true,true,false,false,false,2022-05-27
N20,20220429_190000.WAV,"[870, 895]",true,false,false,false,,true,false,false,true,false,false,false,2022-05-27
N20,20220429_191500.WAV,"[282, 290]",false,false,false,true,,,,,,,,,2022-05-27
N20,20220429_193000.WAV,"[885, 895]",false,false,true,false,,true,false,false,false,false,true,false,2022-05-27
N20,20220429_194500.WAV,"[0, 15]",true,false,false,false,,true,false,false,false,true,false,false,2022-05-27
N20,20220429_201500.WAV,"[860, 888]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
N20,20220429_203000.WAV,"[645, 693]",false,false,true,false,,false,false,true,false,false,true,false,2022-05-27
N20,20220429_204500.WAV,"[220, 230]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
N20,20220429_214500.WAV,"[752, 785]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
N20,20220429_223000.WAV,"[185, 205]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
N20,20220429_234500.WAV,"[272, 300]",false,true,false,false,,false,true,false,false,true,false,false,2022-05-27
N20,20220430_004500.WAV,"[697, 725]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
N20,20220430_011500.WAV,"[155, 198]",false,false,true,false,,false,false,true,false,false,true,false,2022-05-27
N20,20220430_023000.WAV,"[727, 760]",false,true,false,false,,false,true,false,false,false,true,false,2022-05-27
N20,20220430_044500.WAV,"[530, 563]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
N20,20220430_050000.WAV,"[230, 258]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
N20,20220430_051500.WAV,"[855, 865]",false,false,false,true,,,,,,,,,2022-05-27
N20,20220430_054500.WAV,"[730, 753]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
N20,20220430_071500.WAV,"[630, 660]",false,false,false,true,,,,,,,,,2022-05-27
N20,20220501_060000.WAV,"[662, 695]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
N20,20220501_071500.WAV,"[652, 688]",true,false,false,false,,false,false,true,true,false,false,false,2022-05-27
N20,20220501_200000.WAV,"[560, 588]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
N20,20220501_223000.WAV,"[730, 750]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
N20,20220502_021500.WAV,"[402, 420]",false,false,false,true,,,,,,,,,2022-05-27
N20,20220502_071500.WAV,"[540, 553]",false,false,false,true,,,,,,,,,2022-05-27
N20,20220502_194500.WAV,"[862, 870]",false,false,false,true,,,,,,,,,2022-05-27
N20,20220502_224500.WAV,"[510, 518]",false,false,false,true,,,,,,,,,2022-05-27
N20,20220503_003000.WAV,"[242, 253]",false,false,false,true,,,,,,,,,2022-05-27
N20,20220503_033000.WAV,"[40, 53]",false,false,false,true,,,,,,,,,2022-05-27
N20,20220503_034500.WAV,"[152, 178]",true,false,false,false,,false,false,true,false,true,false,false,2022-05-27
N20,20220503_050000.WAV,"[800, 813]",false,false,false,true,,,,,,,,,2022-05-27
N20,20220503_054500.WAV,"[645, 678]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
N20,20220503_064500.WAV,"[12, 20]",false,false,false,true,,,,,,,,,2022-05-27
N20,20220503_071500.WAV,"[680, 725]",false,false,true,false,,true,false,false,false,true,false,false,2022-05-27
N20,20220503_191500.WAV,"[277, 285]",false,false,false,true,,,,,,,,,2022-05-27
N20,20220503_233000.WAV,"[662, 670]",true,false,false,false,,false,true,false,false,false,false,true,2022-05-27
N20,20220504_014500.WAV,"[637, 660]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
N20,20220504_044500.WAV,"[810, 840]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
N20,20220504_051500.WAV,"[340, 348]",false,false,false,true,,,,,,,,,2022-05-27
N20,20220504_054500.WAV,"[590, 615]",false,true,false,false,,false,true,false,false,true,false,false,2022-05-27
N20,20220504_070000.WAV,"[847, 875]",false,true,false,false,,false,true,false,false,false,true,false,2022-05-27
N20,20220504_071500.WAV,"[220, 250]",true,false,false,false,,false,false,true,false,false,true,false,2022-05-27
N20,20220504_191500.WAV,"[645, 653]",false,false,false,true,,,,,,,,,2022-05-27
N20,20220504_194500.WAV,"[437, 475]",false,false,true,false,,true,false,false,false,true,false,false,2022-05-27
N20,20220504_200000.WAV,"[240, 258]",true,false,false,false,,true,false,false,true,false,false,false,2022-05-27
N20,20220504_203000.WAV,"[385, 393]",false,false,false,true,,,,,,,,,2022-05-27
N20,20220504_204500.WAV,"[100, 125]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
N20,20220504_210000.WAV,"[312, 360]",false,false,true,false,,true,false,false,false,true,false,false,2022-05-27
N20,20220504_214500.WAV,"[420, 428]",false,false,false,true,,,,,,,,,2022-05-27
N20,20220504_221500.WAV,"[377, 405]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
N20,20220504_223000.WAV,"[315, 360]",false,false,true,false,,false,true,false,true,false,false,false,2022-05-27
N20,20220504_233000.WAV,"[35, 63]",false,true,false,false,,false,false,true,true,false,false,false,2022-05-27
N20,20220505_003000.WAV,"[835, 863]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
N20,20220505_004500.WAV,"[342, 375]",true,false,false,false,,true,false,false,true,false,false,false,2022-05-27
N20,20220505_010000.WAV,"[142, 150]",false,true,false,false,,false,false,true,false,false,true,false,2022-05-27
N20,20220505_020000.WAV,"[0, 35]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
N20,20220505_030000.WAV,"[567, 580]",true,false,false,false,,false,false,true,false,false,true,false,2022-05-27
N20,20220505_034500.WAV,"[320, 345]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
N20,20220505_040000.WAV,"[72, 108]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
N20,20220505_041500.WAV,"[550, 588]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
N20,20220505_043000.WAV,"[700, 735]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
N20,20220505_050000.WAV,"[875, 895]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
N20,20220505_051500.WAV,"[540, 573]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
N20,20220505_063000.WAV,"[537, 575]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
N20,20220505_070000.WAV,"[167, 198]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
N20,20220505_071500.WAV,"[710, 733]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
N20,20220506_041500.WAV,"[767, 798]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
N20,20220506_061500.WAV,"[887, 895]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
N20,20220506_063000.WAV,"[0, 20]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
N20,20220506_071500.WAV,"[692, 713]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
N20,20220506_191500.WAV,"[167, 188]",false,true,false,false,,false,true,false,false,true,false,false,2022-05-27
N20,20220507_010000.WAV,"[17, 55]",false,false,false,true,,,,,,,,,2022-05-27
N20,20220507_024500.WAV,"[555, 588]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
N20,20220507_033000.WAV,"[92, 103]",true,false,false,false,,false,false,true,false,true,false,false,2022-05-27
N20,20220507_053000.WAV,"[487, 510]",true,false,false,false,,false,false,true,false,false,true,false,2022-05-27
N20,20220507_063000.WAV,"[590, 608]",true,false,false,false,,false,false,true,false,false,true,false,2022-05-27
N20,20220507_070000.WAV,"[420, 450]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
N20,20220507_071500.WAV,"[527, 535]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
N20,20220507_190000.WAV,"[490, 513]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
N20,20220507_194500.WAV,"[550, 583]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
N20,20220507_204500.WAV,"[660, 693]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
N20,20220507_233000.WAV,"[290, 303]",true,false,false,false,,false,true,false,false,false,false,true,2022-05-27
N20,20220507_234500.WAV,"[512, 528]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
N20,20220508_003000.WAV,"[542, 570]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
N20,20220508_013000.WAV,"[257, 285]",true,false,false,false,,false,false,true,true,false,false,false,2022-05-27
N20,20220508_220000.WAV,"[352, 385]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
N20,20220508_230000.WAV,"[827, 860]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
N20,20220508_231500.WAV,"[0, 13]",false,true,false,false,,false,true,false,false,false,true,false,2022-05-27
N20,20220509_011500.WAV,"[115, 123]",true,false,false,false,,false,true,false,false,false,false,true,2022-05-27
N20,20220509_013000.WAV,"[315, 333]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
N20,20220509_031500.WAV,"[832, 858]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
N20,20220509_033000.WAV,"[707, 738]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
N20,20220509_050000.WAV,"[90, 120]",true,false,false,false,,true,false,false,true,false,false,false,2022-05-27
N20,20220509_051500.WAV,"[387, 415]",false,true,false,false,,false,true,false,false,false,true,false,2022-05-27
N20,20220509_054500.WAV,"[500, 525]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
N20,20220509_184500.WAV,"[575, 628]",false,false,true,false,,false,false,true,true,false,false,false,2022-05-27
N20,20220509_200000.WAV,"[202, 233]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
